ctrl,m2,m1,m3,sim_time,log_time
0,46447.0,146893.0,96663.0,420.07,2021-04-05 19:58:41
0,46842.0,146485.0,96765.0,420.62,2021-04-05 20:10:20
0,46707.0,146649.0,96809.0,421.16,2021-04-05 20:22:24
0,46327.0,147238.0,96973.0,421.73,2021-04-05 20:33:46
0,46363.0,147310.0,97051.0,422.28,2021-04-05 20:46:19
0,46059.0,147696.0,97054.0,422.89,2021-04-05 20:58:16
0,46105.0,147661.0,97030.0,423.44,2021-04-05 21:10:04
0,46606.0,147174.0,96951.0,424.01,2021-04-05 21:22:06
0,46345.0,147363.0,96887.0,424.59,2021-04-05 21:34:15
0,46401.0,147385.0,96835.0,425.19,2021-04-05 21:46:21
0,47176.0,146669.0,96860.0,425.75,2021-04-05 21:58:25
0,47171.0,146345.0,96789.0,426.33,2021-04-05 22:10:08
0,46916.0,146412.0,96724.0,426.86,2021-04-05 22:22:09
0,46888.0,146406.0,96760.0,427.39,2021-04-05 22:34:19
0,46540.0,146639.0,96822.0,427.97,2021-04-05 22:46:24
0,46685.0,146620.0,96839.0,428.5,2021-04-05 22:58:58
0,46576.0,146641.0,96720.0,429.09,2021-04-05 23:11:17
0,46622.0,146561.0,96636.0,429.65,2021-04-05 23:23:21
0,46741.0,146627.0,96617.0,430.2,2021-04-05 23:35:53
0,46663.0,146660.0,96498.0,430.75,2021-04-05 23:48:02
0,46697.0,146343.0,96445.0,431.36,2021-04-06 00:00:14
0,46776.0,146322.0,96436.0,431.9,2021-04-06 00:12:10
0,46821.0,146376.0,96356.0,432.44,2021-04-06 00:24:19
0,47178.0,146091.0,96344.0,432.97,2021-04-06 00:36:09
0,47400.0,146124.0,96319.0,433.5,2021-04-06 00:47:44
0,47406.0,146183.0,96174.0,434.03,2021-04-06 00:59:58
0,47476.0,146283.0,96063.0,434.66,2021-04-06 01:12:00
0,47135.0,146603.0,95903.0,435.24,2021-04-06 01:23:55
0,47274.0,146476.0,95840.0,435.85,2021-04-06 01:36:13
0,47115.0,146677.0,95861.0,436.45,2021-04-06 01:48:48
0,46668.0,147128.0,95901.0,437.06,2021-04-06 02:00:40
0,46652.0,146946.0,95914.0,437.63,2021-04-06 02:12:49
0,46837.0,146926.0,96026.0,438.17,2021-04-06 02:24:43
0,46497.0,147201.0,96024.0,438.79,2021-04-06 02:36:47
0,46288.0,147493.0,96048.0,439.32,2021-04-06 02:48:15
0,46551.0,147299.0,96097.0,439.85,2021-04-06 03:00:02
0,46920.0,146773.0,96039.0,440.41,2021-04-06 03:12:06
0,47355.0,146483.0,96185.0,440.95,2021-04-06 03:23:58
0,47421.0,146427.0,96131.0,441.47,2021-04-06 03:35:50
0,47662.0,145932.0,96140.0,442.05,2021-04-06 03:48:35
0,47763.0,145724.0,96134.0,442.6,2021-04-06 04:00:53
0,47390.0,145886.0,96120.0,443.17,2021-04-06 04:12:57
0,47665.0,145527.0,96207.0,443.75,2021-04-06 04:24:58
0,47199.0,145958.0,96230.0,444.33,2021-04-06 04:37:03
0,47060.0,146064.0,96318.0,444.93,2021-04-06 04:48:50
0,46880.0,146133.0,96301.0,445.57,2021-04-06 05:01:03
0,46628.0,146151.0,96241.0,446.17,2021-04-06 05:13:33
0,46460.0,146626.0,96348.0,446.76,2021-04-06 05:25:53
0,46230.0,147154.0,96513.0,447.39,2021-04-06 05:38:10
0,46620.0,146726.0,96398.0,447.99,2021-04-06 05:49:59
0,46908.0,146399.0,96342.0,448.61,2021-04-06 06:02:16
0,47046.0,146591.0,96339.0,449.22,2021-04-06 06:14:39
0,47074.0,146600.0,96308.0,449.71,2021-04-06 06:26:52
0,47106.0,146639.0,96296.0,450.26,2021-04-06 06:39:40
0,46571.0,147042.0,96198.0,450.95,2021-04-06 06:51:38
0,46451.0,147083.0,96141.0,451.55,2021-04-06 07:03:31
0,46016.0,147301.0,96134.0,452.19,2021-04-06 07:16:10
0,46240.0,147055.0,96141.0,452.78,2021-04-06 07:28:02
0,46476.0,146903.0,96116.0,453.34,2021-04-06 07:40:22
0,46948.0,146507.0,96038.0,453.95,2021-04-06 07:52:41
0,46940.0,146530.0,95994.0,454.48,2021-04-06 08:04:41
0,47102.0,146378.0,95925.0,455.07,2021-04-06 08:16:25
0,46998.0,146622.0,95957.0,455.68,2021-04-06 08:28:12
0,47010.0,146520.0,95976.0,456.29,2021-04-06 08:40:10
0,46882.0,146707.0,95967.0,456.82,2021-04-06 08:51:54
0,46779.0,146818.0,95974.0,457.42,2021-04-06 09:03:49
0,46800.0,147011.0,96164.0,458.06,2021-04-06 09:15:48
0,46567.0,147326.0,96254.0,458.66,2021-04-06 09:27:29
0,46333.0,147552.0,96290.0,459.23,2021-04-06 09:39:15
0,45872.0,147822.0,96347.0,459.81,2021-04-06 09:51:15
0,45802.0,147882.0,96501.0,460.38,2021-04-06 10:03:15
0,46052.0,147696.0,96555.0,460.95,2021-04-06 10:14:59
0,46467.0,147540.0,96728.0,461.51,2021-04-06 10:27:09
0,46862.0,147313.0,96955.0,462.1,2021-04-06 10:39:57
0,46710.0,147418.0,97040.0,462.7,2021-04-06 10:52:03
0,46662.0,147353.0,97017.0,463.29,2021-04-06 11:04:18
0,46892.0,147030.0,97023.0,463.85,2021-04-06 11:16:31
0,47215.0,146909.0,97092.0,464.46,2021-04-06 11:28:35
0,47182.0,146891.0,97057.0,465.05,2021-04-06 11:40:45
0,47361.0,146734.0,97069.0,465.6,2021-04-06 11:52:56
0,47406.0,146828.0,97162.0,466.25,2021-04-06 12:05:25
0,47760.0,146305.0,97098.0,466.85,2021-04-06 12:17:36
0,48127.0,145701.0,96941.0,467.39,2021-04-06 12:29:44
0,48206.0,145537.0,96893.0,467.93,2021-04-06 12:41:41
0,48105.0,145597.0,96742.0,468.54,2021-04-06 12:54:03
0,47865.0,145958.0,96709.0,469.03,2021-04-06 13:06:07
0,47913.0,145977.0,96696.0,469.63,2021-04-06 13:18:18
0,47829.0,146106.0,96759.0,470.23,2021-04-06 13:30:58
0,47548.0,146235.0,96758.0,470.85,2021-04-06 13:42:54
0,47699.0,146200.0,96837.0,471.41,2021-04-06 13:55:11
0,47263.0,146464.0,96801.0,471.96,2021-04-06 14:07:09
0,47123.0,146688.0,96802.0,472.51,2021-04-06 14:19:37
0,47033.0,146660.0,96704.0,473.11,2021-04-06 14:31:51
0,47219.0,146447.0,96762.0,473.71,2021-04-06 14:43:40
0,47571.0,145750.0,96700.0,474.34,2021-04-06 14:55:39
0,47902.0,145450.0,96674.0,474.92,2021-04-06 15:07:42
0,47463.0,145811.0,96709.0,475.48,2021-04-06 15:19:45
0,47096.0,146099.0,96627.0,476.06,2021-04-06 15:31:49
0,47151.0,146238.0,96562.0,476.63,2021-04-06 15:43:48
0,46921.0,146522.0,96520.0,477.21,2021-04-06 15:55:33
0,46836.0,146573.0,96421.0,477.81,2021-04-06 16:07:55
0,46872.0,146494.0,96268.0,478.42,2021-04-06 16:20:37
0,47034.0,146278.0,96279.0,479.01,2021-04-06 16:33:02
0,46923.0,146274.0,96294.0,479.62,2021-04-06 16:44:49
0,46760.0,146326.0,96253.0,480.22,2021-04-06 16:57:23
0,46767.0,146420.0,96332.0,480.78,2021-04-06 17:09:27
0,46941.0,146053.0,96280.0,481.34,2021-04-06 17:21:09
0,47226.0,145715.0,96242.0,481.91,2021-04-06 17:32:57
0,47811.0,145184.0,96330.0,482.45,2021-04-06 17:45:13
0,47550.0,145497.0,96363.0,482.98,2021-04-06 17:57:07
0,47051.0,145804.0,96395.0,483.54,2021-04-06 18:09:13
0,46653.0,146390.0,96535.0,484.11,2021-04-06 18:21:40
0,46633.0,146434.0,96501.0,484.67,2021-04-06 18:34:04
0,46999.0,146143.0,96459.0,485.22,2021-04-06 18:45:55
0,47203.0,145823.0,96280.0,485.72,2021-04-06 18:58:15
0,47512.0,145527.0,96130.0,486.28,2021-04-06 19:10:55
0,47692.0,145199.0,96021.0,486.83,2021-04-06 19:22:48
0,47668.0,145376.0,95998.0,487.43,2021-04-06 19:34:44
0,47438.0,145623.0,95937.0,487.95,2021-04-06 19:46:59
0,47477.0,145460.0,95859.0,488.53,2021-04-06 19:58:58
0,47350.0,145562.0,95877.0,489.13,2021-04-06 20:10:59
0,47306.0,145500.0,95861.0,489.71,2021-04-06 20:23:01
0,46977.0,146280.0,95946.0,490.3,2021-04-06 20:35:09
0,46755.0,146704.0,96034.0,490.94,2021-04-06 20:46:43
0,46623.0,147043.0,95967.0,491.58,2021-04-06 20:58:43
0,46805.0,146703.0,95814.0,492.2,2021-04-06 21:10:50
0,47091.0,146328.0,95696.0,492.83,2021-04-06 21:22:27
0,47515.0,145797.0,95588.0,493.42,2021-04-06 21:34:21
0,47218.0,146101.0,95494.0,494.01,2021-04-06 21:46:32
0,47423.0,145917.0,95263.0,494.59,2021-04-06 21:58:08
0,47308.0,146062.0,95198.0,495.18,2021-04-06 22:09:58
0,47244.0,146282.0,95150.0,495.77,2021-04-06 22:21:53
0,47192.0,146592.0,95085.0,496.4,2021-04-06 22:34:04
0,47033.0,146793.0,95058.0,496.97,2021-04-06 22:45:57
0,46678.0,146964.0,95002.0,497.56,2021-04-06 22:57:42
0,46682.0,147086.0,95164.0,498.14,2021-04-06 23:10:00
0,46482.0,147242.0,95350.0,498.71,2021-04-06 23:22:15
0,46502.0,147368.0,95511.0,499.29,2021-04-06 23:34:35
0,46494.0,147312.0,95638.0,499.88,2021-04-06 23:46:46
0,46484.0,146922.0,95657.0,500.49,2021-04-06 23:58:44
0,46658.0,146725.0,95715.0,501.06,2021-04-07 00:10:55
0,47174.0,146274.0,95743.0,501.6,2021-04-07 00:22:48
0,46825.0,146759.0,95974.0,502.16,2021-04-07 00:34:34
0,46558.0,146986.0,96173.0,502.68,2021-04-07 00:46:30
0,46209.0,147221.0,96242.0,503.19,2021-04-07 00:58:39
0,46234.0,147168.0,96434.0,503.76,2021-04-07 01:10:40
0,46051.0,147143.0,96613.0,504.34,2021-04-07 01:23:08
0,45728.0,147325.0,96740.0,504.87,2021-04-07 01:35:19
0,45922.0,147024.0,96870.0,505.42,2021-04-07 01:47:26
0,46258.0,146674.0,96934.0,506.0,2021-04-07 01:59:49
0,46223.0,146627.0,96922.0,506.54,2021-04-07 02:11:51
0,46187.0,146757.0,97099.0,507.11,2021-04-07 02:23:25
0,46330.0,146606.0,97200.0,507.61,2021-04-07 02:35:24
0,46522.0,146498.0,97251.0,508.18,2021-04-07 02:47:23
0,46399.0,146631.0,97187.0,508.76,2021-04-07 02:59:26
0,46484.0,146378.0,97029.0,509.3,2021-04-07 03:11:29
0,46643.0,146321.0,96968.0,509.88,2021-04-07 03:23:22
0,46226.0,146988.0,96893.0,510.48,2021-04-07 03:35:33
0,46196.0,146949.0,96727.0,511.05,2021-04-07 03:47:19
0,46601.0,146428.0,96611.0,511.62,2021-04-07 03:59:29
0,46965.0,146150.0,96577.0,512.21,2021-04-07 04:11:47
0,47011.0,146131.0,96616.0,512.74,2021-04-07 04:23:51
0,47101.0,146221.0,96582.0,513.33,2021-04-07 04:35:59
0,47683.0,145695.0,96608.0,513.93,2021-04-07 04:47:54
0,47811.0,145590.0,96704.0,514.54,2021-04-07 05:00:02
0,47774.0,145868.0,96813.0,515.15,2021-04-07 05:11:42
0,47898.0,145916.0,96908.0,515.77,2021-04-07 05:23:44
0,47570.0,146206.0,96827.0,516.35,2021-04-07 05:35:59
0,47217.0,146439.0,96772.0,516.91,2021-04-07 05:47:46
0,47183.0,146443.0,96890.0,517.48,2021-04-07 06:00:02
0,47317.0,146149.0,96936.0,518.06,2021-04-07 06:12:12
0,46824.0,146427.0,97001.0,518.67,2021-04-07 06:24:11
0,46686.0,146480.0,96946.0,519.26,2021-04-07 06:36:27
0,46229.0,146944.0,96961.0,519.8,2021-04-07 06:48:32
0,46033.0,147069.0,96926.0,520.44,2021-04-07 07:01:08
0,46191.0,146975.0,96996.0,521.07,2021-04-07 07:13:18
0,46576.0,146912.0,97176.0,521.69,2021-04-07 07:25:55
0,46570.0,146781.0,97129.0,522.32,2021-04-07 07:38:28
0,46478.0,146940.0,97124.0,522.94,2021-04-07 07:50:11
0,46184.0,147380.0,97024.0,523.52,2021-04-07 08:01:58
0,46363.0,147204.0,96964.0,524.07,2021-04-07 08:14:08
0,46914.0,146885.0,97046.0,524.59,2021-04-07 08:26:06
0,46864.0,146707.0,96904.0,525.12,2021-04-07 08:38:10
0,47018.0,146477.0,96787.0,525.7,2021-04-07 08:50:03
0,47580.0,145864.0,96763.0,526.32,2021-04-07 09:02:32
0,47642.0,145967.0,96878.0,526.87,2021-04-07 09:14:18
0,47009.0,146431.0,96815.0,527.48,2021-04-07 09:26:44
0,46697.0,146622.0,96751.0,528.1,2021-04-07 09:39:24
0,46712.0,146858.0,96876.0,528.72,2021-04-07 09:51:39
0,46991.0,146593.0,96761.0,529.3,2021-04-07 10:03:58
0,46789.0,146799.0,96800.0,529.87,2021-04-07 10:16:08
0,46624.0,147064.0,96841.0,530.42,2021-04-07 10:28:27
0,46602.0,146899.0,96592.0,530.99,2021-04-07 10:40:29
0,46607.0,146557.0,96433.0,531.56,2021-04-07 10:52:31
0,46839.0,146387.0,96468.0,532.06,2021-04-07 11:04:37
0,46928.0,146094.0,96374.0,532.63,2021-04-07 11:16:16
0,46916.0,146013.0,96425.0,533.17,2021-04-07 11:28:17
0,47358.0,145443.0,96535.0,533.68,2021-04-07 11:40:15
0,47573.0,145231.0,96579.0,534.26,2021-04-07 11:52:30
0,47676.0,144997.0,96620.0,534.81,2021-04-07 12:04:20
0,47557.0,145013.0,96561.0,535.34,2021-04-07 12:16:22
0,47630.0,144511.0,96276.0,535.89,2021-04-07 12:28:02
0,47340.0,144606.0,96103.0,536.44,2021-04-07 12:40:19
0,46823.0,144883.0,95926.0,537.0,2021-04-07 12:52:17
0,46787.0,144983.0,95950.0,537.6,2021-04-07 13:04:10
0,47149.0,144480.0,96043.0,538.2,2021-04-07 13:16:04
0,46872.0,144887.0,96133.0,538.81,2021-04-07 13:28:00
0,47067.0,144761.0,96218.0,539.36,2021-04-07 13:40:01
0,46968.0,144856.0,96344.0,539.87,2021-04-07 13:51:49
0,47071.0,144717.0,96415.0,540.43,2021-04-07 14:00:55
0,46588.0,145399.0,96427.0,541.09,2021-04-07 14:06:50
0,46760.0,145687.0,96367.0,541.72,2021-04-07 14:12:48
0,46457.0,146421.0,96253.0,542.33,2021-04-07 14:19:01
0,46658.0,146707.0,96113.0,542.9,2021-04-07 14:24:55
0,46851.0,146762.0,96066.0,543.45,2021-04-07 14:30:50
0,46994.0,146745.0,95906.0,544.01,2021-04-07 14:38:13
0,47251.0,146593.0,95798.0,544.65,2021-04-07 14:44:22
0,47058.0,146781.0,95780.0,545.24,2021-04-07 14:50:34
0,47024.0,146985.0,95797.0,545.83,2021-04-07 14:56:33
0,46952.0,147295.0,95739.0,546.38,2021-04-07 15:07:08
0,46493.0,147931.0,95628.0,546.89,2021-04-07 15:13:07
0,46096.0,148479.0,95467.0,547.46,2021-04-07 15:19:03
0,46324.0,148290.0,95454.0,548.07,2021-04-07 15:26:30
0,46447.0,148040.0,95537.0,548.66,2021-04-07 15:32:26
0,46419.0,148038.0,95514.0,549.25,2021-04-07 15:38:17
0,46131.0,148193.0,95451.0,549.81,2021-04-07 15:44:09
0,46088.0,148146.0,95506.0,550.39,2021-04-07 15:50:47
0,46162.0,147999.0,95599.0,550.92,2021-04-07 15:56:37
0,46164.0,147938.0,95714.0,551.46,2021-04-07 16:02:31
0,45911.0,148146.0,95792.0,551.97,2021-04-07 16:08:24
0,46465.0,147561.0,95879.0,552.51,2021-04-07 16:16:16
0,46789.0,147073.0,95919.0,553.01,2021-04-07 16:22:09
0,46475.0,147258.0,95981.0,553.65,2021-04-07 16:28:08
0,46431.0,147356.0,95957.0,554.23,2021-04-07 16:35:30
0,46526.0,147184.0,96106.0,554.87,2021-04-07 16:41:31
0,46801.0,147089.0,96460.0,555.49,2021-04-07 16:47:29
0,47120.0,146684.0,96578.0,556.09,2021-04-07 16:54:44
0,47163.0,146757.0,96587.0,556.7,2021-04-07 17:00:43
0,46622.0,147245.0,96616.0,557.27,2021-04-07 17:06:55
0,47144.0,146605.0,96595.0,557.83,2021-04-07 17:12:55
0,47806.0,145958.0,96633.0,558.4,2021-04-07 17:19:38
0,47437.0,146382.0,96684.0,558.97,2021-04-07 17:25:36
0,47158.0,146677.0,96565.0,559.49,2021-04-07 17:31:40
0,47296.0,146587.0,96452.0,560.04,2021-04-07 17:38:33
0,47723.0,145989.0,96256.0,560.61,2021-04-07 17:44:35
0,48212.0,145577.0,96187.0,561.22,2021-04-07 17:50:38
0,48095.0,145868.0,96161.0,561.8,2021-04-07 17:56:46
0,48303.0,145395.0,96013.0,562.38,2021-04-07 18:03:30
0,48152.0,145425.0,95896.0,562.91,2021-04-07 18:09:23
0,48063.0,145569.0,95904.0,563.53,2021-04-07 18:15:17
0,48189.0,145462.0,95799.0,564.1,2021-04-07 18:21:30
0,48181.0,145299.0,95641.0,564.74,2021-04-07 18:27:29
0,47497.0,145916.0,95525.0,565.37,2021-04-07 18:33:39
0,46713.0,146544.0,95473.0,565.96,2021-04-07 18:39:40
0,46798.0,146510.0,95593.0,566.57,2021-04-07 18:45:46
0,46924.0,146345.0,95701.0,567.21,2021-04-07 18:51:45
0,46492.0,146710.0,95816.0,567.83,2021-04-07 18:57:48
0,46561.0,146617.0,95889.0,568.39,2021-04-07 19:04:05
0,47162.0,145980.0,95835.0,568.99,2021-04-07 19:10:11
0,47265.0,146121.0,95819.0,569.57,2021-04-07 19:16:19
0,46846.0,146508.0,95712.0,570.2,2021-04-07 19:22:32
0,46659.0,146890.0,95646.0,570.76,2021-04-07 19:28:30
0,46869.0,146644.0,95573.0,571.31,2021-04-07 19:34:29
0,46861.0,146613.0,95541.0,571.86,2021-04-07 19:40:34
0,46909.0,146684.0,95649.0,572.4,2021-04-07 19:46:45
0,47176.0,146353.0,95787.0,572.96,2021-04-07 19:52:55
0,47347.0,146144.0,95883.0,573.55,2021-04-07 19:59:00
0,47327.0,146041.0,95890.0,574.1,2021-04-07 20:05:18
0,47298.0,146229.0,96068.0,574.72,2021-04-07 20:11:16
0,47403.0,146046.0,96006.0,575.27,2021-04-07 20:17:13
0,47375.0,146060.0,96048.0,575.84,2021-04-07 20:23:15
0,47548.0,145720.0,96090.0,576.45,2021-04-07 20:29:36
0,47571.0,145613.0,96168.0,577.01,2021-04-07 20:35:36
0,47810.0,145459.0,96295.0,577.6,2021-04-07 20:41:38
0,48284.0,145190.0,96464.0,578.19,2021-04-07 20:47:54
0,48397.0,145121.0,96540.0,578.69,2021-04-07 20:53:53
0,48013.0,145554.0,96562.0,579.35,2021-04-07 20:59:59
0,48214.0,145563.0,96578.0,579.95,2021-04-07 21:06:09
0,47695.0,146030.0,96499.0,580.52,2021-04-07 21:12:24
0,47634.0,146026.0,96250.0,581.13,2021-04-07 21:18:19
0,47538.0,146179.0,96066.0,581.71,2021-04-07 21:24:17
0,47659.0,146134.0,96056.0,582.3,2021-04-07 21:30:24
0,47677.0,146076.0,96053.0,582.94,2021-04-07 21:36:24
0,47212.0,146661.0,96058.0,583.59,2021-04-07 21:42:22
0,46889.0,146784.0,96011.0,584.2,2021-04-07 21:48:37
0,46798.0,146864.0,96102.0,584.79,2021-04-07 21:54:32
0,47443.0,146249.0,96279.0,585.39,2021-04-07 22:00:24
0,47538.0,146288.0,96345.0,585.95,2021-04-07 22:06:17
0,47118.0,146650.0,96430.0,586.51,2021-04-07 22:12:20
0,47057.0,146636.0,96397.0,587.11,2021-04-07 22:18:09
0,47048.0,146620.0,96408.0,587.62,2021-04-07 22:23:58
0,47101.0,146433.0,96279.0,588.17,2021-04-07 22:29:58
0,46903.0,146722.0,96262.0,588.7,2021-04-07 22:35:47
0,46746.0,146824.0,96287.0,589.24,2021-04-07 22:41:44
0,46433.0,146718.0,96152.0,589.8,2021-04-07 22:47:40
0,46527.0,146682.0,96185.0,590.36,2021-04-07 22:53:58
0,46527.0,146744.0,96139.0,590.93,2021-04-07 23:00:00
0,46499.0,146871.0,96178.0,591.48,2021-04-07 23:06:01
0,46490.0,146942.0,96202.0,592.04,2021-04-07 23:12:12
0,46456.0,146892.0,96086.0,592.67,2021-04-07 23:18:23
0,46192.0,147331.0,96110.0,593.21,2021-04-07 23:24:30
0,46216.0,147405.0,96140.0,593.79,2021-04-07 23:30:38
0,46401.0,147391.0,96223.0,594.36,2021-04-07 23:36:52
0,46371.0,147334.0,96288.0,594.93,2021-04-07 23:42:53
0,46559.0,147047.0,96332.0,595.48,2021-04-07 23:48:59
0,46721.0,146733.0,96366.0,596.13,2021-04-07 23:55:07
0,46909.0,146515.0,96446.0,596.68,2021-04-08 00:01:09
0,47338.0,145984.0,96472.0,597.27,2021-04-08 00:07:14
0,47005.0,146182.0,96553.0,597.87,2021-04-08 00:13:12
0,46564.0,146197.0,96596.0,598.45,2021-04-08 00:19:16
0,46444.0,146302.0,96591.0,599.09,2021-04-08 00:25:19
0,46837.0,146110.0,96647.0,599.74,2021-04-08 00:31:17
0,46960.0,146175.0,96784.0,600.37,2021-04-08 00:42:58
0,46725.0,146453.0,96857.0,600.97,2021-04-08 00:48:56
0,46825.0,146205.0,96738.0,601.57,2021-04-08 00:54:53
0,46366.0,146836.0,96756.0,602.21,2021-04-08 01:01:11
0,46483.0,146695.0,96780.0,602.77,2021-04-08 01:07:00
0,46264.0,146837.0,96761.0,603.28,2021-04-08 01:13:00
0,46751.0,146361.0,96804.0,603.88,2021-04-08 01:18:59
0,47052.0,145906.0,96782.0,604.41,2021-04-08 01:25:12
0,47576.0,145425.0,96887.0,604.93,2021-04-08 01:31:06
0,47525.0,145418.0,96915.0,605.44,2021-04-08 01:36:58
0,47559.0,145476.0,96807.0,605.98,2021-04-08 01:42:49
0,47385.0,145674.0,96686.0,606.51,2021-04-08 01:49:03
0,47605.0,145544.0,96744.0,607.06,2021-04-08 01:54:52
0,47022.0,146088.0,96575.0,607.64,2021-04-08 02:00:47
0,46711.0,146575.0,96563.0,608.18,2021-04-08 02:06:54
0,46716.0,146589.0,96604.0,608.76,2021-04-08 02:12:50
0,47308.0,146083.0,96606.0,609.34,2021-04-08 02:18:47
0,47303.0,145966.0,96583.0,609.95,2021-04-08 02:24:50
0,47861.0,145137.0,96492.0,610.57,2021-04-08 02:30:52
0,47790.0,145264.0,96550.0,611.14,2021-04-08 02:36:53
0,47082.0,146149.0,96657.0,611.75,2021-04-08 02:42:58
0,46941.0,146261.0,96647.0,612.31,2021-04-08 02:49:21
0,46362.0,146768.0,96572.0,612.92,2021-04-08 02:55:30
0,46352.0,146809.0,96523.0,613.45,2021-04-08 03:01:29
0,46597.0,146537.0,96457.0,614.02,2021-04-08 03:07:40
0,46989.0,146259.0,96518.0,614.61,2021-04-08 03:13:38
0,46821.0,146491.0,96542.0,615.23,2021-04-08 03:19:39
0,46725.0,146687.0,96556.0,615.77,2021-04-08 03:25:43
0,46826.0,146580.0,96595.0,616.26,2021-04-08 03:31:56
0,46715.0,146656.0,96577.0,616.86,2021-04-08 03:38:00
0,47047.0,146247.0,96506.0,617.39,2021-04-08 03:43:54
0,47175.0,146229.0,96403.0,617.95,2021-04-08 03:49:51
0,47554.0,146099.0,96375.0,618.57,2021-04-08 03:56:03
0,47552.0,146213.0,96326.0,619.23,2021-04-08 04:02:14
0,46883.0,146826.0,96173.0,619.88,2021-04-08 04:08:20
0,47153.0,146851.0,96231.0,620.51,2021-04-08 04:14:39
0,46742.0,147387.0,96156.0,621.12,2021-04-08 04:20:33
0,46306.0,147531.0,96001.0,621.67,2021-04-08 04:26:27
0,45899.0,147816.0,95981.0,622.17,2021-04-08 04:32:38
0,45628.0,148046.0,95888.0,622.74,2021-04-08 04:38:42
0,45556.0,148230.0,95882.0,623.31,2021-04-08 04:44:41
0,45468.0,148376.0,96024.0,623.85,2021-04-08 04:50:37
0,45705.0,148061.0,96072.0,624.42,2021-04-08 04:56:42
0,45771.0,148145.0,96119.0,624.99,2021-04-08 05:02:47
0,46107.0,147648.0,96150.0,625.51,2021-04-08 05:08:45
0,46131.0,147750.0,96350.0,626.11,2021-04-08 05:14:53
0,46195.0,147652.0,96497.0,626.66,2021-04-08 05:20:49
0,46334.0,147475.0,96633.0,627.21,2021-04-08 05:26:46
0,46747.0,146997.0,96769.0,627.79,2021-04-08 05:32:51
0,47278.0,146106.0,96815.0,628.43,2021-04-08 05:39:01
0,47819.0,145158.0,96787.0,628.99,2021-04-08 05:45:10
0,47035.0,145888.0,96852.0,629.56,2021-04-08 05:51:08
0,47192.0,145756.0,97025.0,630.14,2021-04-08 05:57:18
0,47369.0,145296.0,97058.0,630.73,2021-04-08 06:03:17
0,46636.0,145951.0,97164.0,631.34,2021-04-08 06:09:15
0,46508.0,146211.0,97334.0,631.99,2021-04-08 06:15:14
0,46493.0,146290.0,97343.0,632.58,2021-04-08 06:21:48
0,46474.0,146146.0,97276.0,633.18,2021-04-08 06:27:58
0,46517.0,146064.0,97232.0,633.8,2021-04-08 06:33:57
0,46383.0,146117.0,97224.0,634.38,2021-04-08 06:40:09
0,46464.0,146030.0,97212.0,634.97,2021-04-08 06:46:12
0,46767.0,145764.0,97259.0,635.6,2021-04-08 06:52:22
0,46925.0,145570.0,97275.0,636.15,2021-04-08 06:58:29
0,47067.0,145291.0,97151.0,636.75,2021-04-08 07:04:27
0,47394.0,145019.0,97084.0,637.37,2021-04-08 07:10:21
0,47834.0,144603.0,97077.0,637.97,2021-04-08 07:16:22
0,47742.0,144695.0,97011.0,638.55,2021-04-08 07:22:35
0,47669.0,144676.0,96929.0,639.12,2021-04-08 07:28:30
0,47125.0,145187.0,96778.0,639.68,2021-04-08 07:34:26
0,46717.0,145552.0,96548.0,640.25,2021-04-08 07:40:36
0,46810.0,145733.0,96384.0,640.89,2021-04-08 07:46:46
0,46348.0,146539.0,96275.0,641.49,2021-04-08 07:52:44
0,46257.0,146524.0,96034.0,642.1,2021-04-08 07:58:48
0,46315.0,146710.0,95994.0,642.68,2021-04-08 08:04:45
0,46665.0,146602.0,95902.0,643.26,2021-04-08 08:10:47
0,46403.0,146947.0,95831.0,643.78,2021-04-08 08:16:39
0,46377.0,147051.0,95797.0,644.34,2021-04-08 08:22:53
0,46597.0,146791.0,95903.0,644.95,2021-04-08 08:28:50
0,46588.0,146715.0,95831.0,645.51,2021-04-08 08:34:50
0,46591.0,146681.0,95827.0,646.11,2021-04-08 08:41:00
0,46807.0,146690.0,95957.0,646.7,2021-04-08 08:47:00
0,46617.0,146868.0,96007.0,647.26,2021-04-08 08:52:57
0,46769.0,146811.0,96194.0,647.83,2021-04-08 08:58:58
0,46543.0,147117.0,96285.0,648.42,2021-04-08 09:05:19
0,46688.0,147050.0,96401.0,649.01,2021-04-08 09:11:25
0,46802.0,146917.0,96588.0,649.53,2021-04-08 09:17:29
0,46775.0,146984.0,96671.0,650.11,2021-04-08 09:23:49
0,47178.0,146539.0,96842.0,650.66,2021-04-08 09:29:50
0,47543.0,145927.0,96923.0,651.25,2021-04-08 09:35:55
0,47698.0,145574.0,96877.0,651.76,2021-04-08 09:41:57
0,47592.0,145591.0,96928.0,652.35,2021-04-08 09:48:11
0,47713.0,145445.0,96859.0,652.92,2021-04-08 09:54:06
0,47394.0,145595.0,96701.0,653.49,2021-04-08 10:00:05
0,47676.0,145187.0,96548.0,654.08,2021-04-08 10:06:17
0,47438.0,145325.0,96435.0,654.68,2021-04-08 10:12:09
0,46833.0,145712.0,96243.0,655.31,2021-04-08 10:18:04
0,46683.0,145667.0,96160.0,655.94,2021-04-08 10:23:59
0,46911.0,145438.0,96162.0,656.54,2021-04-08 10:30:03
0,46641.0,145767.0,96168.0,657.14,2021-04-08 10:35:57
