ctrl,m1,m2,sim_time,log_time
0,1712.668,0.688,825.72,2021-04-09 16:17:35
0,1567.999,0.164,826.32,2021-04-09 16:24:26
0,1614.573,0.457,826.88,2021-04-09 16:30:30
0,1685.42,0.165,827.45,2021-04-09 16:36:35
0,1537.743,0.562,827.94,2021-04-09 16:42:39
0,1845.275,0.321,828.5,2021-04-09 16:48:52
0,1617.552,0.571,829.06,2021-04-09 16:55:04
0,1557.031,1.068,829.63,2021-04-09 17:01:08
0,1682.384,0.257,830.22,2021-04-09 17:07:34
0,1591.901,0.319,830.81,2021-04-09 17:13:35
0,1762.348,0.202,831.37,2021-04-09 17:19:33
0,1622.708,0.106,831.93,2021-04-09 17:25:31
0,1702.293,0.333,832.48,2021-04-09 17:31:38
0,1537.226,0.171,833.04,2021-04-09 17:37:39
0,1495.031,0.156,833.62,2021-04-09 17:43:30
0,1499.812,0.098,834.18,2021-04-09 17:49:34
0,1540.623,1.59,834.77,2021-04-09 17:55:28
0,1541.534,0.734,835.3,2021-04-09 18:01:24
0,1645.452,0.14,835.9,2021-04-09 18:07:21
0,1499.605,0.176,836.52,2021-04-09 18:13:29
0,1687.946,0.146,837.09,2021-04-09 18:19:17
0,1521.51,1.85,837.61,2021-04-09 18:25:07
0,1633.786,0.199,838.18,2021-04-09 18:31:07
0,1572.071,0.609,838.78,2021-04-09 18:36:57
0,1504.318,2.826,839.34,2021-04-09 18:42:47
0,1662.724,0.495,839.92,2021-04-09 18:48:50
0,1333.945,1.443,840.46,2021-04-09 18:55:09
0,1666.883,0.697,841.05,2021-04-09 19:01:08
0,1585.527,0.793,841.58,2021-04-09 19:07:09
0,1665.372,0.357,842.17,2021-04-09 19:13:20
0,1498.643,0.26,842.77,2021-04-09 19:19:24
0,1658.105,0.339,843.31,2021-04-09 19:25:36
0,1873.618,0.424,843.82,2021-04-09 19:31:37
0,1480.201,0.154,844.37,2021-04-09 19:37:52
0,1868.379,0.438,844.95,2021-04-09 19:43:53
0,1581.177,0.447,845.57,2021-04-09 19:50:03
0,1486.634,1.027,846.14,2021-04-09 19:56:25
0,1774.499,0.686,846.66,2021-04-09 20:02:31
0,1694.968,0.35,847.27,2021-04-09 20:08:30
0,1420.905,0.18,847.85,2021-04-09 20:14:27
0,1656.601,2.131,848.4,2021-04-09 20:21:20
0,1568.678,2.03,848.98,2021-04-09 20:27:22
0,1692.946,1.055,849.57,2021-04-09 20:33:20
0,1716.552,1.306,850.14,2021-04-09 20:39:27
0,1645.85,0.829,850.7,2021-04-09 20:45:29
0,1374.545,1.657,851.28,2021-04-09 20:51:20
0,1705.669,3.484,851.84,2021-04-09 20:57:18
0,1693.787,0.987,852.39,2021-04-09 21:03:32
0,1579.143,0.273,852.99,2021-04-09 21:09:33
0,1619.395,0.193,853.54,2021-04-09 21:15:27
0,1508.487,0.295,854.11,2021-04-09 21:21:46
0,1418.195,2.569,854.66,2021-04-09 21:27:40
0,1590.795,0.936,855.22,2021-04-09 21:33:45
0,1536.222,0.149,855.85,2021-04-09 21:39:44
0,1593.255,0.265,856.42,2021-04-09 21:46:01
0,1619.152,0.035,857.06,2021-04-09 21:51:59
0,1582.156,0.294,857.64,2021-04-09 21:57:57
0,1556.986,0.098,858.25,2021-04-09 22:04:01
0,1647.983,0.073,858.88,2021-04-09 22:09:53
0,1616.726,0.538,859.48,2021-04-09 22:15:46
0,1390.735,1.878,860.0,2021-04-09 22:21:56
0,1529.507,1.496,860.56,2021-04-09 22:27:49
0,1875.115,1.122,861.12,2021-04-09 22:33:47
0,1674.254,0.964,861.66,2021-04-09 22:39:53
0,1514.023,0.834,862.24,2021-04-09 22:46:12
0,1631.482,1.327,862.8,2021-04-09 22:52:15
0,1547.215,1.038,863.36,2021-04-09 22:58:19
0,1635.74,1.143,863.96,2021-04-09 23:04:28
0,1707.7,0.43,864.54,2021-04-09 23:10:47
0,1685.037,0.673,865.11,2021-04-09 23:16:51
0,1755.626,0.497,865.65,2021-04-09 23:22:52
0,1622.171,0.469,866.23,2021-04-09 23:29:03
0,1594.943,1.048,866.76,2021-04-09 23:35:04
0,1657.252,0.355,867.34,2021-04-09 23:41:05
0,1599.134,1.875,867.91,2021-04-09 23:47:03
0,1466.295,0.24,868.49,2021-04-09 23:53:11
0,1556.503,0.801,869.07,2021-04-09 23:59:11
0,1859.146,0.666,869.63,2021-04-10 00:05:20
0,1818.269,0.662,870.21,2021-04-10 00:11:40
0,1360.464,0.763,870.79,2021-04-10 00:17:38
0,1520.766,0.21,871.37,2021-04-10 00:23:33
0,1478.99,0.356,871.92,2021-04-10 00:29:45
0,1566.633,0.279,872.51,2021-04-10 00:36:08
0,1794.758,0.172,873.13,2021-04-10 00:42:16
0,1495.13,0.088,873.8,2021-04-10 00:48:31
0,1652.417,0.291,874.43,2021-04-10 00:54:38
0,1696.537,0.071,875.06,2021-04-10 01:00:35
0,1466.368,0.049,875.72,2021-04-10 01:06:28
0,1747.926,0.142,876.33,2021-04-10 01:12:35
0,1546.943,0.511,876.92,2021-04-10 01:18:32
0,1555.522,2.268,877.48,2021-04-10 01:24:37
0,1890.95,4.484,878.01,2021-04-10 01:30:45
0,1588.026,1.481,878.55,2021-04-10 01:36:41
0,1563.889,0.477,879.15,2021-04-10 01:42:39
0,1721.962,1.168,879.68,2021-04-10 01:48:38
0,1583.51,5.492,880.17,2021-04-10 01:54:43
0,1592.658,5.754,880.72,2021-04-10 02:00:41
0,1574.798,1.44,881.25,2021-04-10 02:06:37
0,1578.196,0.225,881.84,2021-04-10 02:12:45
0,1544.345,0.918,882.4,2021-04-10 02:18:55
0,1879.335,0.164,882.98,2021-04-10 02:24:55
0,1576.372,0.405,883.56,2021-04-10 02:30:57
0,1573.273,0.801,884.13,2021-04-10 02:37:10
0,1587.837,0.217,884.72,2021-04-10 02:43:10
0,1761.336,0.472,885.24,2021-04-10 02:49:11
0,1581.786,0.811,885.8,2021-04-10 02:55:15
0,1374.346,0.195,886.38,2021-04-10 03:01:32
0,1629.667,0.201,887.01,2021-04-10 03:07:38
0,1718.975,1.284,887.57,2021-04-10 03:13:47
0,1506.166,0.201,888.17,2021-04-10 03:20:02
0,1356.533,0.46,888.75,2021-04-10 03:26:11
0,1533.416,0.181,889.33,2021-04-10 03:32:16
0,1619.572,0.617,889.88,2021-04-10 03:38:23
0,1567.19,0.238,890.47,2021-04-10 03:44:35
0,1640.595,0.05,891.06,2021-04-10 03:50:36
0,1477.741,0.074,891.63,2021-04-10 03:56:38
0,1511.75,0.489,892.26,2021-04-10 04:02:47
0,1420.191,0.15,892.9,2021-04-10 04:08:37
0,1551.643,0.18,893.54,2021-04-10 04:14:34
0,1661.308,0.036,894.19,2021-04-10 04:20:52
0,1478.468,0.151,894.84,2021-04-10 04:26:40
0,1440.243,0.104,895.44,2021-04-10 04:32:31
0,1445.784,0.402,896.05,2021-04-10 04:38:33
0,1572.262,0.178,896.62,2021-04-10 04:44:26
0,1707.654,0.289,897.2,2021-04-10 04:50:28
0,1494.587,2.032,897.76,2021-04-10 04:56:22
0,1574.109,0.266,898.39,2021-04-10 05:02:30
0,1548.034,0.517,898.95,2021-04-10 05:08:28
0,1532.546,0.168,899.54,2021-04-10 05:14:32
0,1787.289,2.885,900.08,2021-04-10 05:22:45
0,1807.992,0.305,900.67,2021-04-10 05:28:46
0,1768.208,0.388,901.26,2021-04-10 05:34:57
0,1577.666,0.219,901.87,2021-04-10 05:40:53
0,1693.17,0.157,902.46,2021-04-10 05:47:43
0,1885.84,0.264,903.06,2021-04-10 05:53:45
0,1570.069,0.995,903.67,2021-04-10 05:59:52
0,1598.314,0.046,904.29,2021-04-10 06:06:11
0,1547.907,0.014,904.98,2021-04-10 06:12:21
0,1494.426,0.149,905.63,2021-04-10 06:18:30
0,1741.685,0.061,906.24,2021-04-10 06:24:42
0,1478.645,0.034,906.9,2021-04-10 06:30:37
0,1825.188,1.028,907.48,2021-04-10 06:36:34
0,1383.796,0.632,908.05,2021-04-10 06:42:44
0,1620.739,0.234,908.63,2021-04-10 06:48:51
0,1816.667,0.705,909.18,2021-04-10 06:54:54
0,1743.438,0.258,909.78,2021-04-10 07:00:56
0,1523.844,0.897,910.3,2021-04-10 07:07:01
0,1399.628,1.225,910.85,2021-04-10 07:12:55
0,1615.118,1.296,911.39,2021-04-10 07:18:49
0,1657.881,0.552,911.93,2021-04-10 07:24:47
0,1531.117,1.991,912.49,2021-04-10 07:30:54
0,1400.589,0.728,913.09,2021-04-10 07:36:53
0,1478.56,2.284,913.65,2021-04-10 07:42:52
0,1987.358,0.42,914.17,2021-04-10 07:49:05
0,1756.474,0.738,914.76,2021-04-10 07:55:08
0,1691.811,0.127,915.36,2021-04-10 08:01:12
0,1522.133,0.343,915.93,2021-04-10 08:07:19
0,1591.766,0.316,916.54,2021-04-10 08:13:38
0,1700.976,0.372,917.12,2021-04-10 08:19:43
0,1516.932,0.602,917.68,2021-04-10 08:25:48
0,1484.073,0.089,918.28,2021-04-10 08:32:10
0,1605.472,0.768,918.86,2021-04-10 08:38:14
0,1762.467,0.629,919.38,2021-04-10 08:44:16
0,1511.567,0.564,919.92,2021-04-10 08:50:22
0,1693.102,0.334,920.47,2021-04-10 08:56:39
0,1537.78,0.389,921.03,2021-04-10 09:02:39
0,1598.753,0.139,921.65,2021-04-10 09:08:49
0,1903.923,0.091,922.25,2021-04-10 09:15:09
0,1618.934,0.039,922.89,2021-04-10 09:21:11
0,1488.173,0.053,923.48,2021-04-10 09:27:18
0,1567.063,0.025,924.07,2021-04-10 09:33:33
0,1470.953,0.099,924.7,2021-04-10 09:39:35
0,1641.496,0.056,925.34,2021-04-10 09:45:40
0,1387.598,1.1,925.87,2021-04-10 09:51:34
0,1743.119,2.059,926.44,2021-04-10 09:57:46
0,1455.849,1.431,926.96,2021-04-10 10:03:52
0,1668.036,0.455,927.53,2021-04-10 10:10:02
0,1821.129,2.349,928.09,2021-04-10 10:16:21
0,1657.731,1.316,928.65,2021-04-10 10:22:22
0,1666.193,0.694,929.18,2021-04-10 10:28:15
0,1472.148,0.427,929.76,2021-04-10 10:34:11
0,1766.721,0.275,930.35,2021-04-10 10:40:40
0,1460.666,0.527,930.91,2021-04-10 10:46:54
0,1473.428,0.497,931.46,2021-04-10 10:53:01
0,1754.191,1.137,932.11,2021-04-10 10:59:30
0,1795.27,0.263,932.67,2021-04-10 11:05:36
0,1955.839,0.328,933.24,2021-04-10 11:11:34
0,1531.864,0.378,933.86,2021-04-10 11:17:39
0,1607.336,0.308,934.4,2021-04-10 11:23:55
0,1515.594,0.232,934.99,2021-04-10 11:29:55
0,1423.815,0.559,935.52,2021-04-10 11:36:02
0,1743.36,0.354,936.05,2021-04-10 11:42:53
0,1687.162,0.64,936.66,2021-04-10 11:48:51
0,1671.823,1.281,937.24,2021-04-10 11:54:52
0,1673.108,1.349,937.83,2021-04-10 12:01:00
0,1635.601,0.287,938.38,2021-04-10 12:07:08
0,1482.995,0.555,938.94,2021-04-10 12:12:59
0,1498.728,0.864,939.52,2021-04-10 12:19:01
0,1630.047,0.402,940.1,2021-04-10 12:25:14
0,1593.718,0.428,940.71,2021-04-10 12:31:15
0,1543.571,0.36,941.34,2021-04-10 12:37:24
0,1653.413,0.388,941.94,2021-04-10 12:43:23
0,1476.481,0.362,942.52,2021-04-10 12:49:34
0,1552.528,0.228,943.15,2021-04-10 12:55:34
0,1773.95,0.125,943.77,2021-04-10 13:01:41
0,1632.625,0.749,944.36,2021-04-10 13:08:00
0,1519.546,0.181,944.91,2021-04-10 13:14:02
0,1474.634,0.086,945.53,2021-04-10 13:19:57
0,1888.602,0.149,946.15,2021-04-10 13:26:02
0,1588.461,1.445,946.7,2021-04-10 13:31:57
0,1421.403,0.153,947.26,2021-04-10 13:37:53
0,1607.676,0.18,947.83,2021-04-10 13:43:51
0,1502.484,4.167,948.33,2021-04-10 13:50:01
0,1612.938,0.551,948.87,2021-04-10 13:55:52
0,1514.821,4.47,949.44,2021-04-10 14:01:53
0,1400.447,0.261,950.05,2021-04-10 14:08:03
0,1691.836,1.345,950.61,2021-04-10 14:13:54
0,1615.142,1.325,951.14,2021-04-10 14:19:45
0,1605.519,0.619,951.72,2021-04-10 14:25:41
0,1433.525,1.933,952.3,2021-04-10 14:31:53
0,1717.072,0.12,952.87,2021-04-10 14:37:47
0,1598.437,0.363,953.47,2021-04-10 14:43:43
0,1553.304,1.986,954.09,2021-04-10 14:49:49
0,1869.11,1.019,954.68,2021-04-10 14:55:40
0,1555.27,0.276,955.27,2021-04-10 15:01:35
0,1872.826,0.432,955.83,2021-04-10 15:07:29
0,1478.021,0.985,956.37,2021-04-10 15:13:34
0,1727.825,0.536,956.94,2021-04-10 15:19:24
0,1598.126,0.684,957.45,2021-04-10 15:25:18
0,1517.155,0.435,958.04,2021-04-10 15:31:23
0,1527.665,0.608,958.59,2021-04-10 15:37:24
0,1541.8,0.666,959.13,2021-04-10 15:43:20
0,1529.472,0.408,959.64,2021-04-10 15:49:15
0,1730.683,2.069,960.19,2021-04-10 15:55:28
0,1582.191,2.286,960.72,2021-04-10 16:01:21
0,1735.075,0.627,961.31,2021-04-10 16:07:19
0,1778.722,1.382,961.89,2021-04-10 16:13:29
0,1677.81,0.198,962.5,2021-04-10 16:19:46
0,1683.694,1.166,963.09,2021-04-10 16:25:57
0,1504.559,1.19,963.66,2021-04-10 16:32:11
0,1569.709,4.679,964.25,2021-04-10 16:38:22
0,1635.198,3.431,964.84,2021-04-10 16:44:32
0,1615.434,4.838,965.36,2021-04-10 16:50:36
0,1778.203,0.699,965.9,2021-04-10 16:56:34
0,1687.979,1.085,966.43,2021-04-10 17:02:47
0,1637.122,0.375,966.98,2021-04-10 17:08:55
0,1622.171,1.051,967.53,2021-04-10 17:14:55
0,2016.393,0.676,968.11,2021-04-10 17:21:13
0,1466.098,0.334,968.72,2021-04-10 17:27:17
0,1414.677,2.21,969.33,2021-04-10 17:33:28
0,1661.478,0.183,969.92,2021-04-10 17:39:38
0,1532.004,0.547,970.47,2021-04-10 17:45:54
0,1681.72,0.68,970.98,2021-04-10 17:51:56
0,1839.483,1.158,971.51,2021-04-10 17:58:00
0,1582.567,0.195,972.1,2021-04-10 18:04:10
0,1509.172,1.155,972.68,2021-04-10 18:10:13
0,1675.169,0.214,973.29,2021-04-10 18:16:23
0,1509.652,0.514,973.88,2021-04-10 18:22:29
0,1678.358,0.772,974.44,2021-04-10 18:28:45
0,1637.541,0.322,974.99,2021-04-10 18:34:44
0,1617.983,0.107,975.65,2021-04-10 18:40:44
0,1679.474,0.953,976.21,2021-04-10 18:47:00
0,1759.946,1.118,976.76,2021-04-10 18:53:02
0,1596.734,0.286,977.36,2021-04-10 18:59:12
0,1587.414,0.311,977.94,2021-04-10 19:05:22
0,1497.332,0.597,978.54,2021-04-10 19:11:30
0,1827.571,1.154,979.1,2021-04-10 19:17:33
0,1672.641,0.587,979.63,2021-04-10 19:23:38
0,1539.243,0.312,980.24,2021-04-10 19:29:59
0,1513.759,0.722,980.87,2021-04-10 19:36:07
0,1589.301,1.999,981.44,2021-04-10 19:42:11
0,1736.34,1.085,982.03,2021-04-10 19:52:33
0,1716.596,0.471,982.58,2021-04-10 19:58:39
0,1583.648,1.359,983.15,2021-04-10 20:04:42
0,1576.311,0.335,983.7,2021-04-10 20:10:39
0,1545.241,1.49,984.3,2021-04-10 20:16:49
0,1771.799,0.223,984.91,2021-04-10 20:22:50
0,1410.809,1.636,985.46,2021-04-10 20:28:50
0,1490.075,0.134,986.06,2021-04-10 20:35:05
0,1446.344,0.641,986.64,2021-04-10 20:41:14
0,1850.741,0.242,987.24,2021-04-10 20:47:13
0,1734.729,0.224,987.79,2021-04-10 20:53:20
0,1555.05,0.396,988.36,2021-04-10 20:59:35
0,1693.361,0.537,988.92,2021-04-10 21:05:38
0,1448.285,0.578,989.45,2021-04-10 21:11:40
0,1643.569,0.866,989.99,2021-04-10 21:17:40
0,1369.23,1.366,990.51,2021-04-10 21:24:00
0,1867.49,0.218,991.04,2021-04-10 21:30:00
0,1507.38,1.023,991.56,2021-04-10 21:35:59
0,1797.96,0.527,992.09,2021-04-10 21:42:11
0,1527.572,0.367,992.68,2021-04-10 21:48:11
0,1498.251,0.406,993.21,2021-04-10 21:54:08
0,1789.089,0.361,993.74,2021-04-10 22:00:12
0,1605.183,0.256,994.34,2021-04-10 22:06:22
0,1702.875,0.156,994.96,2021-04-10 22:12:18
0,1721.779,0.077,995.56,2021-04-10 22:18:19
0,1721.61,0.313,996.15,2021-04-10 22:24:24
0,1648.84,1.188,996.76,2021-04-10 22:30:23
0,1727.112,0.231,997.37,2021-04-10 22:36:16
0,1796.573,0.962,997.95,2021-04-10 22:42:13
0,1564.508,0.547,998.51,2021-04-10 22:48:24
0,1535.503,0.609,999.12,2021-04-10 22:54:32
0,1677.086,0.23,999.74,2021-04-10 23:00:38
0,1510.892,0.219,1000.37,2021-04-10 23:06:51
0,1632.524,0.209,1001.01,2021-04-10 23:12:50
0,1875.593,0.065,1001.63,2021-04-10 23:18:57
0,1669.074,0.11,1002.25,2021-04-10 23:25:08
0,1639.09,0.137,1002.88,2021-04-10 23:31:02
0,1577.725,0.455,1003.46,2021-04-10 23:37:02
0,1794.009,0.857,1004.03,2021-04-10 23:43:15
0,1493.653,8.167,1004.58,2021-04-10 23:49:18
0,1783.013,0.479,1005.14,2021-04-10 23:55:21
0,1601.855,0.388,1005.72,2021-04-11 00:01:22
0,1785.38,0.822,1006.28,2021-04-11 00:07:31
0,1516.909,2.302,1006.8,2021-04-11 00:13:31
0,1603.057,0.174,1007.41,2021-04-11 00:19:26
0,1378.785,4.418,1007.93,2021-04-11 00:25:22
0,1693.933,1.052,1008.51,2021-04-11 00:31:38
0,1722.082,0.345,1009.13,2021-04-11 00:37:36
0,1410.647,0.33,1009.73,2021-04-11 00:43:40
0,1614.657,0.123,1010.31,2021-04-11 00:50:00
0,1933.78,0.159,1010.92,2021-04-11 00:56:05
0,1533.194,0.248,1011.53,2021-04-11 01:02:12
0,1572.994,0.636,1012.15,2021-04-11 01:08:30
0,1662.589,0.188,1012.71,2021-04-11 01:14:33
0,1652.512,0.26,1013.35,2021-04-11 01:20:40
0,1565.947,0.596,1013.92,2021-04-11 01:26:47
0,1540.426,1.36,1014.54,2021-04-11 01:33:05
0,1525.037,1.047,1015.16,2021-04-11 01:39:17
0,1567.643,0.136,1015.79,2021-04-11 01:45:22
0,1593.969,0.05,1016.44,2021-04-11 01:51:40
0,1585.71,0.063,1017.07,2021-04-11 01:57:37
0,1495.499,0.054,1017.69,2021-04-11 02:03:29
0,1740.381,0.114,1018.29,2021-04-11 02:09:30
0,1481.114,0.23,1018.86,2021-04-11 02:15:29
0,1631.519,0.402,1019.42,2021-04-11 02:21:24
0,1360.566,0.852,1019.98,2021-04-11 02:27:29
0,1669.794,0.258,1020.54,2021-04-11 02:33:43
0,1630.292,0.624,1021.14,2021-04-11 02:39:47
0,1668.423,0.507,1021.75,2021-04-11 02:45:44
0,1814.732,1.862,1022.34,2021-04-11 02:52:07
0,1532.997,1.258,1022.9,2021-04-11 02:58:07
0,1516.916,1.132,1023.51,2021-04-11 03:04:10
0,1521.375,0.697,1024.06,2021-04-11 03:10:19
0,1726.761,0.428,1024.63,2021-04-11 03:16:21
0,1773.557,0.587,1025.2,2021-04-11 03:22:25
0,1441.883,0.513,1025.8,2021-04-11 03:28:25
0,1564.872,0.405,1026.4,2021-04-11 03:34:38
0,1578.95,0.132,1027.04,2021-04-11 03:40:38
0,1641.974,0.203,1027.64,2021-04-11 03:46:39
0,1684.453,0.926,1028.17,2021-04-11 03:52:57
0,1854.256,1.2,1028.79,2021-04-11 03:59:00
0,1674.367,0.659,1029.34,2021-04-11 04:05:03
0,1831.917,0.407,1029.86,2021-04-11 04:11:04
0,1674.205,1.027,1030.44,2021-04-11 04:17:11
0,1497.33,0.486,1031.03,2021-04-11 04:23:16
0,1494.86,0.109,1031.63,2021-04-11 04:29:18
0,1537.746,0.144,1032.24,2021-04-11 04:35:30
0,1780.683,0.792,1032.78,2021-04-11 04:41:36
0,1819.227,0.398,1033.36,2021-04-11 04:47:35
0,1656.376,0.748,1033.9,2021-04-11 04:53:33
0,1541.449,0.484,1034.46,2021-04-11 04:59:37
0,1688.063,6.597,1035.09,2021-04-11 05:05:47
0,1723.488,0.436,1035.72,2021-04-11 05:11:55
0,1502.127,1.979,1036.28,2021-04-11 05:18:04
0,1659.35,0.199,1036.83,2021-04-11 05:23:58
0,1555.274,0.13,1037.44,2021-04-11 05:29:53
0,1706.141,0.233,1038.04,2021-04-11 05:36:07
0,1802.81,0.229,1038.66,2021-04-11 05:42:13
0,1645.683,0.581,1039.24,2021-04-11 05:48:11
0,1508.167,0.514,1039.8,2021-04-11 05:54:01
0,1628.436,0.173,1040.4,2021-04-11 06:00:05
0,1845.442,0.132,1041.01,2021-04-11 06:05:57
0,1747.578,0.465,1041.59,2021-04-11 06:11:50
0,1607.701,2.432,1042.13,2021-04-11 06:17:54
0,1588.535,0.555,1042.7,2021-04-11 06:23:44
0,1724.347,1.504,1043.26,2021-04-11 06:29:47
0,1434.018,0.727,1043.82,2021-04-11 06:35:51
0,1879.68,0.531,1044.42,2021-04-11 06:42:03
0,1691.598,1.441,1044.97,2021-04-11 06:48:00
0,1613.303,0.677,1045.51,2021-04-11 06:54:03
0,1548.162,0.152,1046.08,2021-04-11 07:00:14
0,1523.745,0.103,1046.63,2021-04-11 07:06:21
0,1729.088,0.927,1047.2,2021-04-11 07:12:20
0,1505.289,1.858,1047.76,2021-04-11 07:18:22
0,1541.551,0.2,1048.35,2021-04-11 07:24:34
0,1608.687,0.945,1048.88,2021-04-11 07:30:33
0,1485.18,2.14,1049.42,2021-04-11 07:36:27
0,1796.507,0.289,1050.0,2021-04-11 07:42:26
0,1394.095,0.612,1050.57,2021-04-11 07:48:43
0,1515.819,0.689,1051.14,2021-04-11 07:54:39
0,1726.577,0.33,1051.71,2021-04-11 08:00:38
0,1728.405,0.921,1052.29,2021-04-11 08:06:50
0,1507.168,0.216,1052.85,2021-04-11 08:12:57
0,1813.523,0.052,1053.47,2021-04-11 08:19:12
0,1544.697,0.016,1054.13,2021-04-11 08:25:29
0,1525.963,0.396,1054.73,2021-04-11 08:31:32
0,1329.744,0.712,1055.28,2021-04-11 08:37:35
0,1965.489,0.187,1055.84,2021-04-11 08:43:33
0,1531.164,4.057,1056.38,2021-04-11 08:49:39
0,1711.17,0.361,1056.91,2021-04-11 08:55:40
0,1509.077,3.569,1057.55,2021-04-11 09:01:42
0,1778.129,0.873,1058.08,2021-04-11 09:07:49
0,1497.156,2.296,1058.64,2021-04-11 09:13:47
0,1611.569,2.537,1059.22,2021-04-11 09:19:42
0,1906.353,1.312,1059.78,2021-04-11 09:25:50
0,1474.303,0.678,1060.35,2021-04-11 09:32:01
0,1531.688,2.529,1060.96,2021-04-11 09:38:07
0,1801.55,0.381,1061.52,2021-04-11 09:44:10
0,1626.536,1.843,1062.1,2021-04-11 09:50:24
0,1704.364,1.11,1062.66,2021-04-11 09:56:31
0,1590.521,0.544,1063.22,2021-04-11 10:02:43
0,1569.25,0.602,1063.81,2021-04-11 10:08:47
0,1688.865,0.292,1064.36,2021-04-11 10:15:06
0,1758.3,0.226,1064.89,2021-04-11 10:21:07
0,1407.524,0.752,1065.44,2021-04-11 10:27:09
0,1642.052,1.204,1066.0,2021-04-11 10:33:08
0,1719.136,1.151,1066.51,2021-04-11 10:39:23
0,1532.384,4.421,1067.03,2021-04-11 10:45:28
0,1939.243,0.284,1067.6,2021-04-11 10:51:25
0,1316.603,5.254,1068.09,2021-04-11 10:57:37
0,1737.141,0.226,1068.65,2021-04-11 11:03:31
0,1562.866,1.406,1069.18,2021-04-11 11:09:30
0,1630.297,0.337,1069.7,2021-04-11 11:15:38
0,1738.709,0.155,1070.24,2021-04-11 11:21:42
0,1721.903,0.565,1070.81,2021-04-11 11:27:45
0,1626.787,2.872,1071.37,2021-04-11 11:33:42
0,1743.052,0.696,1071.91,2021-04-11 11:39:51
0,1622.204,0.251,1072.44,2021-04-11 11:46:09
0,1418.464,0.09,1073.01,2021-04-11 11:52:17
0,1563.572,0.125,1073.63,2021-04-11 11:58:28
0,1654.111,0.256,1074.21,2021-04-11 12:04:44
0,1727.487,0.68,1074.82,2021-04-11 12:10:42
0,1609.875,0.164,1075.41,2021-04-11 12:16:51
0,1741.122,0.259,1075.99,2021-04-11 12:22:51
0,1651.997,0.346,1076.59,2021-04-11 12:29:06
0,2006.918,0.238,1077.22,2021-04-11 12:34:59
0,1503.861,0.213,1077.82,2021-04-11 12:40:54
0,1414.381,0.098,1078.48,2021-04-11 12:47:08
0,1675.581,0.157,1079.09,2021-04-11 12:53:15
0,1879.801,0.187,1079.74,2021-04-11 12:59:23
0,1519.217,0.424,1080.36,2021-04-11 13:05:54
0,1603.503,1.328,1080.94,2021-04-11 13:12:01
0,1521.336,0.439,1081.5,2021-04-11 13:18:01
0,1570.656,0.209,1082.06,2021-04-11 13:24:12
0,1718.344,0.258,1082.65,2021-04-11 13:30:10
0,1676.2,0.183,1083.26,2021-04-11 13:36:14
0,1731.631,1.111,1083.83,2021-04-11 13:42:21
0,1554.295,0.76,1084.35,2021-04-11 13:48:32
0,1796.808,0.355,1084.93,2021-04-11 13:54:35
0,1771.641,1.014,1085.51,2021-04-11 14:00:36
0,1393.731,0.638,1086.07,2021-04-11 14:07:55
0,1661.43,0.139,1086.64,2021-04-11 14:13:56
0,1573.838,0.912,1087.17,2021-04-11 14:20:03
0,1569.486,0.642,1087.75,2021-04-11 14:26:06
0,1770.814,0.207,1088.33,2021-04-11 14:32:19
0,1547.359,0.265,1088.9,2021-04-11 14:38:20
0,1620.35,0.181,1089.46,2021-04-11 14:44:23
0,1892.418,0.121,1090.05,2021-04-11 14:50:37
0,1649.227,1.162,1090.56,2021-04-11 14:56:39
0,1502.865,0.313,1091.18,2021-04-11 15:02:44
0,1517.975,1.648,1091.75,2021-04-11 15:08:49
0,1661.978,2.014,1092.31,2021-04-11 15:15:07
0,1506.193,0.316,1092.86,2021-04-11 15:21:14
0,1578.109,0.32,1093.41,2021-04-11 15:27:17
0,1770.508,0.654,1093.97,2021-04-11 15:33:23
0,1395.744,0.629,1094.5,2021-04-11 15:39:49
0,1762.365,0.295,1095.08,2021-04-11 15:45:55
0,1570.266,0.515,1095.66,2021-04-11 15:52:00
0,1323.4,0.056,1096.3,2021-04-11 15:58:18
0,1571.891,4.667,1096.87,2021-04-11 16:04:20
0,1645.481,0.93,1097.43,2021-04-11 16:10:19
0,1706.997,0.642,1097.97,2021-04-11 16:16:22
0,1749.002,0.369,1098.53,2021-04-11 16:22:34
0,1497.991,0.383,1099.1,2021-04-11 16:28:40
0,1485.569,0.693,1099.68,2021-04-11 16:34:41
0,1445.224,0.342,1100.22,2021-04-11 16:40:54
0,1542.672,0.333,1100.82,2021-04-11 16:46:55
0,1534.8,0.141,1101.43,2021-04-11 16:53:01
0,1593.31,0.17,1102.06,2021-04-11 16:59:16
0,1558.305,0.529,1102.69,2021-04-11 17:05:15
0,1679.283,0.298,1103.28,2021-04-11 17:11:08
0,1670.263,0.507,1103.84,2021-04-11 17:17:04
0,1801.236,0.92,1104.46,2021-04-11 17:23:16
0,1570.956,2.3,1105.03,2021-04-11 17:29:09
0,1818.793,1.014,1105.59,2021-04-11 17:34:58
0,1373.883,2.703,1106.16,2021-04-11 17:41:06
0,1947.099,0.197,1106.75,2021-04-11 17:47:01
0,1596.712,1.202,1107.29,2021-04-11 17:52:53
0,1401.987,1.224,1107.88,2021-04-11 17:58:53
0,1637.27,1.22,1108.44,2021-04-11 18:05:09
0,1738.736,1.711,1109.03,2021-04-11 18:11:12
